id,listingDate,title,teaser,bulletPoints,advertiser,logo,isPremium,isStandOut,location,locationId,area,areaId,workType,classification,subClassification,salary,companyProfileStructuredDataId,locationWhereValue,areaWhereValue,automaticInclusion,displayType,tracking,joraClickTrackingUrl,joraImpressionTrackingUrl,solMetadata,branding,hasCustomTemplate,isPrivateAdvertiser
50337460,2020-08-03T20:59:39Z,Hybris Developer,An exciting opportunity for an experienced Hybris Developerto join this leading global technology company,[],"{'id': '26067237', 'description': 'Stellar Recruitment'}","{'id': '', 'description': None}",False,False,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6287', 'description': 'Developers/Programmers'}",,7257,All Auckland,Auckland Central Auckland,False,standard,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMiIKfQ==,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50337460', 'section': 'MAIN', 'sectionRank': 642, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}",,True,False
50337441,2020-08-03T20:46:12Z,Senior Developer - Rust/C++,The kind of product you can look back on in a few years and really feel like you have changed and positively contributed to the businesses,"['Exciting (world first) product build in the fintech space!', 'Flexible and modern software development approach', 'Enjoy solving complex problems?']","{'id': '18411326', 'description': 'Potentia'}","{'id': '692164', 'description': '692164'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6282', 'description': 'Architects'}",Competitive Salary,23605,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMyIKfQ==,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50337441', 'section': 'MAIN', 'sectionRank': 643, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': '39fd20f9-6f59-9b6d-a892-75fbf1535e17', 'assets': {'logo': {'id': '26b55a7766fe06a7df643f8a6cd72dfaba1bfd6f', 'url': 'https://image-service-cdn.cloud.seek.com.au/26b55a7766fe06a7df643f8a6cd72dfaba1bfd6f', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/26b55a7766fe06a7df643f8a6cd72dfaba1bfd6f/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/26b55a7766fe06a7df643f8a6cd72dfaba1bfd6f/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/26b55a7766fe06a7df643f8a6cd72dfaba1bfd6f'}}",True,False
50337437,2020-08-03T20:44:33Z,Solutions Consultant - Cloud,Help SAS IT and our clients transform and innovate with the use of cloud and with a strong focus on Microsoft’s technology.,[],"{'id': '24848050', 'description': 'Private Advertiser'}","{'id': '107458', 'description': '107458'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6285', 'description': 'Consultants'}",,0,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfNCIKfQ==,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50337437', 'section': 'MAIN', 'sectionRank': 644, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}",,True,True
50337436,2020-08-03T20:43:48Z,Solutions Consultant - Platform - OpenStack,The purpose of this role is to help SAS IT and our clients scale and innovate with a strong focus on Red Hat’s OpenStack platform.,[],"{'id': '24848050', 'description': 'Private Advertiser'}","{'id': '107458', 'description': '107458'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6285', 'description': 'Consultants'}",,0,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfNSIKfQ==,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50337436', 'section': 'MAIN', 'sectionRank': 645, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}",,True,True
50337432,2020-08-03T20:42:40Z,Solutions Consultant - Automation OpenShift Focus,The purpose of this role is to help SAS IT and our clients innovate with the use of containers and automation with a strong focus on RedHat OpenShift,[],"{'id': '24848050', 'description': 'Private Advertiser'}","{'id': '107458', 'description': '107458'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6285', 'description': 'Consultants'}",,0,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfNiIKfQ==,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50337432', 'section': 'MAIN', 'sectionRank': 646, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}",,True,True
50335376,2020-08-03T06:38:42Z,Junior/Graduate Software Developer- Flutter,Join our innovative team to develop next-generation applications!,[],"{'id': '44579357', 'description': 'Mist Code Ltd'}","{'id': '', 'description': None}",False,False,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6287', 'description': 'Developers/Programmers'}",,0,All Auckland,Auckland Central Auckland,False,standard,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfNyIKfQ==,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50335376', 'section': 'MAIN', 'sectionRank': 647, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}",,False,False
50335538,2020-08-03T05:48:35Z,Front End Developer,Permanent Opportunity for an Int/Snr Front End Developer.,"['JavaScript, React, HTML5, CSS3', 'Permanent Front End Development Role', 'Auckland CBD Location']","{'id': '37041074', 'description': 'Finite920'}","{'id': '753350', 'description': '753350'}",False,True,Auckland,1018,,,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6287', 'description': 'Developers/Programmers'}",,407558,All Auckland,,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfOCIKfQ==,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50335538', 'section': 'MAIN', 'sectionRank': 648, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': 'ec830b09-8e14-7222-4bb9-050ac47d80e5', 'assets': {'logo': {'id': 'dd8244dde91d55f5484741fb1a29d53b04485e1d', 'url': 'https://image-service-cdn.cloud.seek.com.au/dd8244dde91d55f5484741fb1a29d53b04485e1d', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/dd8244dde91d55f5484741fb1a29d53b04485e1d/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/dd8244dde91d55f5484741fb1a29d53b04485e1d/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/dd8244dde91d55f5484741fb1a29d53b04485e1d'}}",True,False
50335488,2020-08-03T05:44:46Z,Senior React Developer,REACT | REDUX | SOLID | JAVASCRIPT,[],"{'id': '29308145', 'description': 'Hays Information Technology'}","{'id': '', 'description': None}",False,False,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6287', 'description': 'Developers/Programmers'}",,29,All Auckland,Auckland Central Auckland,False,standard,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfOSIKfQ==,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50335488', 'section': 'MAIN', 'sectionRank': 649, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}",,True,False
50335449,2020-08-03T05:40:09Z,FullStack Developer,Opportunity knocks...   We are looking for an Intermediate/Senior FullStack Developer looking to joining a Kiwi Business helping the lives of many,[],"{'id': '24916667', 'description': 'Talent – Winner Seek Large Recruitment Agency of the year 2019'}","{'id': '', 'description': None}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6287', 'description': 'Developers/Programmers'}",NZD80000.00 - NZD115000.00 per annum,22548,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMTAiCn0=,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50335449', 'section': 'MAIN', 'sectionRank': 650, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': 'fd6d7097-22b1-f859-4eeb-df04a3b74ea0', 'assets': {'logo': {'id': '87e3d955ea102c1da1ecfda308e7844b1bd9f202', 'url': 'https://image-service-cdn.cloud.seek.com.au/87e3d955ea102c1da1ecfda308e7844b1bd9f202', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/87e3d955ea102c1da1ecfda308e7844b1bd9f202/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/87e3d955ea102c1da1ecfda308e7844b1bd9f202/dffceafa8da80ae865f1fa835a87a74a26be6546'}}, 'cover': {'id': '0da8bd7a22bdc9df14a9cdb974726d31a2832c2a', 'url': 'https://image-service-cdn.cloud.seek.com.au/0da8bd7a22bdc9df14a9cdb974726d31a2832c2a', 'strategies': {'jdpCover': 'https://image-service-cdn.seek.com.au/0da8bd7a22bdc9df14a9cdb974726d31a2832c2a/0f3cdd2f5ef87bd08ec70be242e57488299df97d', 'jdpCoverThumbnail': 'https://image-service-cdn.seek.com.au/0da8bd7a22bdc9df14a9cdb974726d31a2832c2a/858a356d01884e89fe91ef7ca27129cda590ca27'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/87e3d955ea102c1da1ecfda308e7844b1bd9f202'}}",True,False
50335375,2020-08-03T05:33:06Z,Platform Engineer / Site Reliability Engineer,DevOps / SRE / Platform Engineer | Join a large team of world class platform engineering specialists | Learn and contribute | Auckland CBD,"['Join a large, established platform engineering team', 'Fantastic culture of innovation and change', 'Excellent remuneration']","{'id': '25498099', 'description': 'Momentum Consulting Group'}","{'id': '641034', 'description': '641034'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6290', 'description': 'Engineering - Software'}",,2980,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMTEiCn0=,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50335375', 'section': 'MAIN', 'sectionRank': 651, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': 'ef2b7aa2-57bc-e9e4-ff20-585c9ee4466c', 'assets': {'logo': {'id': '4eac83a9b07d4648001d788a3fa013a493df97bf', 'url': 'https://image-service-cdn.cloud.seek.com.au/4eac83a9b07d4648001d788a3fa013a493df97bf', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/4eac83a9b07d4648001d788a3fa013a493df97bf/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/4eac83a9b07d4648001d788a3fa013a493df97bf/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/4eac83a9b07d4648001d788a3fa013a493df97bf'}}",True,False
50334930,2020-08-03T04:46:22Z,Senior Developer,An opportunity to join a fast-growing organisation delivering innovative cloud-based SaaS solutions to a global market.,"['Play an integral role delivering SaaS solutions to customers across the globe', 'Work in central Dunedin offices or remotely!', 'Join a company at the start of another period of exciting development!']","{'id': '31189198', 'description': 'Platinum Recruitment Limited'}","{'id': '831792', 'description': '831792'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6287', 'description': 'Developers/Programmers'}",,346673,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMTIiCn0=,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50334930', 'section': 'MAIN', 'sectionRank': 652, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': '0579c32c-1bb9-bf7b-6c2e-dcdb151fcddd', 'assets': {'logo': {'id': 'dad528ca4a5f3564d8c943fb5dae91dff598c215', 'url': 'https://image-service-cdn.seek.com.au/dad528ca4a5f3564d8c943fb5dae91dff598c215', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/dad528ca4a5f3564d8c943fb5dae91dff598c215/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/dad528ca4a5f3564d8c943fb5dae91dff598c215/dffceafa8da80ae865f1fa835a87a74a26be6546'}}, 'cover': {'id': '1af2e601979bc040c6689a3bd8d11f6c39cf148f', 'url': 'https://image-service-cdn.cloud.seek.com.au/1af2e601979bc040c6689a3bd8d11f6c39cf148f', 'strategies': {'jdpCover': 'https://image-service-cdn.seek.com.au/1af2e601979bc040c6689a3bd8d11f6c39cf148f/71c7443a170575f9eff962647b762c849cebec7d', 'jdpCoverThumbnail': 'https://image-service-cdn.seek.com.au/1af2e601979bc040c6689a3bd8d11f6c39cf148f/2b5f7bfdd8fe452e1849c9e49b5b5e225c92164e'}}}, 'logo': {'url': 'https://image-service-cdn.seek.com.au/dad528ca4a5f3564d8c943fb5dae91dff598c215'}}",False,False
50334911,2020-08-03T04:46:06Z,IT Technical Lead,Technology Lead,"['Technology Lead - Integration and solutions', 'Fantastic opportunity for career growth', 'Make your mark!']","{'id': '41390383', 'description': 'Find IT Recruitment'}","{'id': '10054715', 'description': '10054715'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6303', 'description': 'Other'}",,356443,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMTMiCn0=,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50334911', 'section': 'MAIN', 'sectionRank': 653, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': '3684ef93-c773-ceaa-4014-ab291f613d9c', 'assets': {'logo': {'id': '6451286fa8623406c2c1085cbf6e526d1d9ae0ed', 'url': 'https://image-service-cdn.seek.com.au/6451286fa8623406c2c1085cbf6e526d1d9ae0ed', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/6451286fa8623406c2c1085cbf6e526d1d9ae0ed/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/6451286fa8623406c2c1085cbf6e526d1d9ae0ed/dffceafa8da80ae865f1fa835a87a74a26be6546'}}, 'cover': {'id': '72fde1c1bfe8d251f4ea778d2cd624c5658e6cd9', 'url': 'https://image-service-cdn.seek.com.au/72fde1c1bfe8d251f4ea778d2cd624c5658e6cd9', 'strategies': {'jdpCover': 'https://image-service-cdn.seek.com.au/72fde1c1bfe8d251f4ea778d2cd624c5658e6cd9/1c056a984962480605a20a31bcae496022b57b25', 'jdpCoverThumbnail': 'https://image-service-cdn.seek.com.au/72fde1c1bfe8d251f4ea778d2cd624c5658e6cd9/bd499d1d33b3bf829bd62e526c1b7492dcec6cda'}}}, 'logo': {'url': 'https://image-service-cdn.seek.com.au/6451286fa8623406c2c1085cbf6e526d1d9ae0ed'}}",False,False
50334729,2020-08-03T04:32:31Z,Business Analyst - Business Intelligence,Join a dynamic data analytics consultancy partnered with large NZ organisations. Permanent opportunity for a BA with an analytics background,"['Strong BA with a BI/Analytics background', 'Join a growing team with a fantastic culture', 'Start immediately, central location']","{'id': '23601076', 'description': 'Techspace Consulting Limited'}","{'id': '640372', 'description': '640372'}",False,True,Auckland,1018,,,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6285', 'description': 'Consultants'}",,19492,All Auckland,,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMTQiCn0=,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50334729', 'section': 'MAIN', 'sectionRank': 654, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': '1d5b4880-5591-4c64-88c3-64df58a3f1e9', 'assets': {'logo': {'id': '440c831a6a6d37a3309b65d78e54d1eb441bcd73', 'url': 'https://image-service-cdn.seek.com.au/440c831a6a6d37a3309b65d78e54d1eb441bcd73', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/440c831a6a6d37a3309b65d78e54d1eb441bcd73/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/440c831a6a6d37a3309b65d78e54d1eb441bcd73/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.seek.com.au/440c831a6a6d37a3309b65d78e54d1eb441bcd73'}}",True,False
50334537,2020-08-03T04:15:53Z,Contract Java Engineer,Looking  a Senior Java Developer to start ASAP,"['Start date: Ideally within the next 2-4 weeks', 'Contract length: 3-month minimum (view of going 6+ months)', 'Location: Ideally based in Auckland, would consider strong applications outside']","{'id': '34694131', 'description': 'Talent Army'}","{'id': '', 'description': None}",False,True,Auckland,1018,,,Contract/Temp,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6287', 'description': 'Developers/Programmers'}",,317367,All Auckland,,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMTUiCn0=,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50334537', 'section': 'MAIN', 'sectionRank': 655, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}",,True,False
50334388,2020-08-03T04:02:45Z,Site Reliability Engineer - Intermediate,Support release engineering and optimization to support our teams who are driving for more frequent releases to deliver value to customers earlier.,"['Flexible Working Options', 'Opportunities for Career Development']","{'id': '11315503', 'description': 'Gentrack Limited'}","{'id': '827998', 'description': '827998'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6287', 'description': 'Developers/Programmers'}",,19566,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMTYiCn0=,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50334388', 'section': 'MAIN', 'sectionRank': 656, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': '246b3d1a-080e-acfc-6c52-d679a4ba2700', 'assets': {'logo': {'id': '956ae5c21574fcf34bef0d8ef38c9479234eb7bf', 'url': 'https://image-service-cdn.cloud.seek.com.au/956ae5c21574fcf34bef0d8ef38c9479234eb7bf', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/956ae5c21574fcf34bef0d8ef38c9479234eb7bf/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/956ae5c21574fcf34bef0d8ef38c9479234eb7bf/dffceafa8da80ae865f1fa835a87a74a26be6546'}}, 'cover': {'id': 'f88936f7fa3930c3e3446038b9aeecfe51b3f529', 'url': 'https://image-service-cdn.cloud.seek.com.au/f88936f7fa3930c3e3446038b9aeecfe51b3f529', 'strategies': {'jdpCover': 'https://image-service-cdn.seek.com.au/f88936f7fa3930c3e3446038b9aeecfe51b3f529/d7e8261600a38bfc1e234591475d0ed50d0cb456', 'jdpCoverThumbnail': 'https://image-service-cdn.seek.com.au/f88936f7fa3930c3e3446038b9aeecfe51b3f529/b5c6fe261bf48fc9c57e41caec6a067669b3e890'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/956ae5c21574fcf34bef0d8ef38c9479234eb7bf'}}",False,False
50334325,2020-08-03T04:01:04Z,Senior Mobile Developer,Join a cross-functional team as a Senior Mobile Developer | Excellent long-term career prospects,"['Build apps used by over a million customers', 'Use both your Android and iOS skills', 'Awesome offices in central Auckland']","{'id': '25498099', 'description': 'Momentum Consulting Group'}","{'id': '641034', 'description': '641034'}",False,True,Auckland,1018,Auckland Central,5118,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6287', 'description': 'Developers/Programmers'}",,2980,All Auckland,Auckland Central Auckland,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMTciCn0=,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50334325', 'section': 'MAIN', 'sectionRank': 657, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': 'ef2b7aa2-57bc-e9e4-ff20-585c9ee4466c', 'assets': {'logo': {'id': '4eac83a9b07d4648001d788a3fa013a493df97bf', 'url': 'https://image-service-cdn.cloud.seek.com.au/4eac83a9b07d4648001d788a3fa013a493df97bf', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/4eac83a9b07d4648001d788a3fa013a493df97bf/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/4eac83a9b07d4648001d788a3fa013a493df97bf/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/4eac83a9b07d4648001d788a3fa013a493df97bf'}}",True,False
50334149,2020-08-03T03:45:29Z,Salesforce Functional Consultant,Design and create functional Salesforce solutions for high profile clients,[],"{'id': '23601076', 'description': 'Techspace Consulting Limited'}","{'id': '', 'description': None}",False,False,Auckland,1018,,,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6287', 'description': 'Developers/Programmers'}",,19492,All Auckland,,False,standard,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMTgiCn0=,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50334149', 'section': 'MAIN', 'sectionRank': 658, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}",,True,False
50333704,2020-08-03T02:58:25Z,General Manager / eCommerce Solution Architect,We are looking for a General Manager to run our IT eCommerce business.,[],"{'id': '37171073', 'description': 'ecommbi'}","{'id': '', 'description': None}",False,False,Auckland,1018,Rodney & North Shore,5121,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6292', 'description': 'Management'}",,356434,All Auckland,Rodney & North Shore Auckland,False,standard,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMTkiCn0=,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50333704', 'section': 'MAIN', 'sectionRank': 659, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}",,False,False
50333663,2020-08-03T02:54:22Z,Domain Application Architect,Exciting opportunity for a Domain Application Architect looking for a new challenge and to make a real difference in the healthcare industry.,"['Leadership/strategic role', 'Healthcare industry', 'Create real solutions to business needs']","{'id': '27858824', 'description': 'Robert Walters'}","{'id': '340019', 'description': '340019'}",False,True,Auckland,1018,,,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6282', 'description': 'Architects'}",$180k - $210k p.a.,2557,All Auckland,,False,standout,ewogICJ0b2tlbiI6ICJhMzkzMWEzOS0zNmE4LTRiODEtYmE4Yy1kODk5N2YzNzNkZDlfMjAiCn0=,,,"{'searchRequestToken': '81969c14-46c6-42e8-a351-a710f42c4718', 'jobId': '50333663', 'section': 'MAIN', 'sectionRank': 660, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': '7076e650-94dc-bbab-7899-e267425dbd15', 'assets': {'logo': {'id': 'faa37460ca72c6aafeb3a56ef479a8b4af0940fe', 'url': 'https://image-service-cdn.cloud.seek.com.au/faa37460ca72c6aafeb3a56ef479a8b4af0940fe', 'strategies': {'jdpLogo': 'https://image-service-cdn.seek.com.au/faa37460ca72c6aafeb3a56ef479a8b4af0940fe/f3c5292cec0e05e4272d9bf9146f390d366481d0', 'serpLogo': 'https://image-service-cdn.seek.com.au/faa37460ca72c6aafeb3a56ef479a8b4af0940fe/dffceafa8da80ae865f1fa835a87a74a26be6546'}}}, 'logo': {'url': 'https://image-service-cdn.cloud.seek.com.au/faa37460ca72c6aafeb3a56ef479a8b4af0940fe'}}",True,False
50333266,2020-08-03T02:14:42Z,Senior Software Developer,"Experienced Programmer needed for development of automation & robotics for pack house industry, incorporating computer vision and machine learning.","['Lead Development', 'Growth R&D Business', 'Supportive Culture']","{'id': '38793581', 'description': 'Kenntec'}","{'id': '10044803', 'description': '10044803'}",False,True,Auckland,1018,Manukau & East Auckland,5119,Full Time,"{'id': '6281', 'description': 'Information & Communication Technology'}","{'id': '6290', 'description': 'Engineering - Software'}",,0,All Auckland,Manukau & East Auckland Auckland,False,standout,ewogICJ0b2tlbiI6ICI1Yzg0NmEwMi00ODkzLTQ3NzQtOTNlMC1hOWM0MTMxMDY1YmZfMSIKfQ==,,,"{'searchRequestToken': '8be494c8-1e1a-4251-a5b4-9501cc2afb0c', 'jobId': '50333266', 'section': 'MAIN', 'sectionRank': 661, 'jobAdType': 'ORGANIC', 'tags': {'mordor:flights': 'mordor_49'}}","{'id': '24702f98-4ed6-ca21-dd59-60fe2ff27a9e', 'assets': {'logo': {'id': 'ab41ee773f1663ba50b221a1ec20498c6c3d86e3', 'url': 'https://image-service-cdn.seek.com.au/ab41ee773f1663ba50b221a1ec20498c6c3d86e3', 'strategies': {}}}, 'logo': {'url': 'https://image-service-cdn.seek.com.au/ab41ee773f1663ba50b221a1ec20498c6c3d86e3'}}",False,False
